primary_fabric,secondary_fabric,cmt,embellishments,trims,compliance,quantity,rejection_factor,markup_pct,base_cost,material_ratio,labor_intensity,embellishment_complexity,order_scale,formula_per_piece,actual_per_piece,formula_total,actual_total
71.97,69.36,163.57,74.83,23.3,22.52,1603,1.068,15.1,425.55,0.3321,0.3844,0.1758,7.3803,523.11,557.7,838553.34,893999.32
235.94,51.83,164.1,73.54,14.64,37.69,8992,1.004,38.2,577.74,0.4981,0.284,0.1273,9.1042,801.63,814.43,7208260.8,7323331.41
272.98,100.46,21.17,46.64,6.65,6.96,6925,1.034,34.6,454.86,0.821,0.0465,0.1025,8.843,633.06,643.86,4383925.08,4458710.19
23.83,4.65,143.36,36.33,57.85,21.87,7391,1.079,29.8,287.89,0.0989,0.498,0.1262,8.9082,403.2,411.79,2980066.25,3043547.34
176.24,89.28,28.36,42.04,43.35,29.22,9758,1.082,11.9,408.49,0.65,0.0694,0.1029,9.1859,494.58,499.55,4826136.38,4874641.4
24.35,1.6,147.37,26.17,22.5,3.18,9580,1.03,31.1,225.17,0.1152,0.6545,0.1162,9.1675,304.05,313.29,2912835.46,3001285.42
186.9,74.15,169.98,15.72,28.37,38.88,6975,1.023,28.9,514.0,0.5079,0.3307,0.0306,8.8502,677.78,658.04,4727547.29,4589808.14
60.48,87.75,73.72,43.56,40.33,24.89,2091,1.127,43.1,330.73,0.4482,0.2229,0.1317,7.6459,533.38,554.51,1115298.64,1159488.63
78.8,83.89,153.86,51.15,20.05,8.15,5994,1.064,15.8,395.9,0.4109,0.3886,0.1292,8.6987,487.79,514.63,2923832.09,3084684.74
198.44,26.83,53.01,51.06,16.91,38.74,6309,1.116,24.9,384.99,0.5851,0.1377,0.1326,8.7499,536.63,556.33,3385607.51,3509874.57
285.47,66.6,37.72,31.03,23.27,28.1,9405,1.069,37.1,472.19,0.7456,0.0799,0.0657,9.1491,692.04,691.36,6508647.41,6502233.26
99.9,56.34,165.02,24.63,55.21,32.72,5340,1.102,10.2,433.82,0.3601,0.3804,0.0568,8.5832,526.83,533.42,2813286.85,2848470.62
184.03,14.17,27.11,18.33,35.66,18.55,9729,1.017,12.6,297.85,0.6654,0.091,0.0615,9.183,341.08,335.77,3318372.62,3266694.55
140.14,92.12,124.15,32.38,44.53,28.07,4583,1.14,13.3,461.39,0.5034,0.2691,0.0702,8.4303,595.94,632.69,2731195.55,2899596.18
144.31,88.67,169.99,75.01,17.19,11.65,4706,1.065,17.9,506.82,0.4597,0.3354,0.148,8.4568,636.38,680.29,2994808.66,3201423.88
36.1,40.47,95.92,3.4,8.48,27.98,5687,1.102,26.4,212.35,0.3606,0.4517,0.016,8.6461,295.79,310.44,1682147.84,1765496.29
66.22,4.9,51.73,47.18,34.08,16.97,8343,1.025,27.1,221.08,0.3217,0.234,0.2134,9.0293,288.02,305.31,2402929.98,2547194.14
320.09,71.13,121.21,3.95,43.38,35.69,5496,1.138,14.9,595.45,0.657,0.2036,0.0066,8.612,778.59,779.51,4279118.51,4284191.64
305.25,30.04,68.71,23.96,16.3,25.92,3195,1.007,33.1,470.18,0.7131,0.1461,0.051,8.0697,630.19,680.43,2013457.84,2173976.59
52.35,27.57,49.16,2.59,55.69,10.88,2523,1.074,12.5,198.24,0.4031,0.248,0.0131,7.8336,239.52,255.5,604317.74,644614.08
60.36,23.74,82.22,59.81,34.67,30.84,9145,1.007,24.8,291.64,0.2884,0.2819,0.2051,9.1211,366.51,368.35,3351774.98,3368523.06
39.66,18.16,76.97,71.82,14.7,35.34,5265,1.016,6.3,256.65,0.2253,0.2999,0.2798,8.569,277.18,287.01,1459374.04,1511091.76
74.31,6.58,26.36,5.21,53.67,6.39,6217,1.139,25.8,172.52,0.4689,0.1528,0.0302,8.7352,247.2,254.2,1536825.94,1580362.51
263.66,41.97,177.67,59.68,56.34,20.46,1727,1.129,27.5,619.78,0.4931,0.2867,0.0963,7.4547,892.16,957.29,1540756.55,1653243.04
329.24,61.56,36.16,3.09,11.76,13.06,6382,1.072,26.6,454.87,0.8591,0.0795,0.0068,8.7614,617.33,607.16,3939785.57,3874897.35
137.05,16.61,38.1,54.47,22.4,6.18,9148,1.06,40.1,274.81,0.5591,0.1386,0.1982,9.1214,408.11,429.79,3733384.23,3931762.52
111.63,115.6,60.57,11.91,56.22,21.65,1680,1.092,7.8,377.58,0.6018,0.1604,0.0315,7.4271,444.48,483.7,746723.23,812622.73
305.66,13.44,141.31,76.9,33.04,8.7,1545,1.13,24.1,579.05,0.5511,0.244,0.1328,7.3434,812.02,863.27,1254569.64,1333753.41
215.28,105.04,151.47,19.8,13.56,27.38,4315,1.115,36.9,532.53,0.6015,0.2844,0.0372,8.3701,812.87,860.81,3507544.54,3714403.13
54.83,117.13,55.58,14.16,37.12,27.58,2173,1.024,11.8,306.4,0.5612,0.1814,0.0462,7.6843,350.78,364.73,762237.39,792561.26
45.7,47.35,65.43,17.78,9.57,36.8,756,1.02,27.9,222.63,0.418,0.2939,0.0799,6.6294,290.44,301.96,219571.62,228280.39
254.33,1.63,156.15,23.74,29.78,35.78,7745,1.011,12.5,501.41,0.5105,0.3114,0.0473,8.9549,570.29,587.23,4416905.33,4548120.37
226.75,2.0,123.01,42.13,34.09,26.04,5420,1.104,9.8,454.02,0.5038,0.2709,0.0928,8.598,550.36,575.09,2982948.01,3117007.26
71.53,23.19,15.25,79.39,55.18,33.5,1650,1.084,9.6,278.04,0.3407,0.0548,0.2855,7.4091,330.33,350.78,545043.37,578781.15
200.65,119.44,153.74,28.09,21.94,24.21,9627,1.15,43.1,548.07,0.584,0.2805,0.0513,9.1724,901.93,912.62,8682893.54,8785752.31
319.92,104.98,82.01,55.35,25.81,25.23,8352,1.094,16.9,613.3,0.6928,0.1337,0.0902,9.0304,784.34,787.74,6550814.23,6579184.5
111.4,88.44,106.09,28.28,5.81,21.59,6018,1.044,10.0,361.61,0.5526,0.2934,0.0782,8.7027,415.27,407.64,2499112.46,2453199.26
216.24,88.24,21.33,66.57,58.78,3.64,7557,1.103,21.3,454.8,0.6695,0.0469,0.1464,8.9304,608.49,605.37,4598394.12,4574800.6
242.58,20.87,129.37,74.64,56.88,23.89,5478,1.03,16.2,548.23,0.4805,0.236,0.1361,8.6087,656.15,709.31,3594414.67,3885618.74
149.17,59.27,108.6,18.19,58.54,16.04,4470,1.01,21.3,409.81,0.5086,0.265,0.0444,8.4054,502.07,511.88,2244255.25,2288119.9
246.88,113.0,64.08,42.15,7.78,30.11,2693,1.008,5.9,504.0,0.714,0.1271,0.0836,7.8988,538.01,546.95,1448849.86,1472943.36
298.22,16.59,50.77,64.78,52.68,7.92,9200,1.108,28.5,490.96,0.6412,0.1034,0.1319,9.1271,699.02,685.6,6430975.06,6307543.48
171.47,104.26,52.86,58.93,44.79,27.1,9595,1.076,12.6,459.41,0.6002,0.1151,0.1283,9.1691,556.61,539.98,5340674.2,5181114.26
226.09,16.29,137.98,11.02,50.57,9.37,6508,1.076,22.7,451.32,0.537,0.3057,0.0244,8.7809,595.86,603.08,3877831.71,3924832.39
315.58,32.16,155.64,62.32,52.58,28.61,3602,1.022,20.8,646.89,0.5376,0.2406,0.0963,8.1895,798.63,807.27,2876682.8,2907771.29
295.0,85.4,33.04,38.04,16.11,27.25,5771,1.024,39.7,494.84,0.7687,0.0668,0.0769,8.6608,707.88,702.24,4085189.77,4052608.08
192.97,9.55,94.02,65.63,6.54,25.88,975,1.066,28.0,394.59,0.5132,0.2383,0.1663,6.8835,538.41,581.09,524949.91,566565.32
166.29,79.14,129.11,79.44,25.98,16.41,5804,1.142,44.3,496.37,0.4944,0.2601,0.16,8.6665,817.97,859.18,4747504.27,4986668.26
299.21,13.44,68.84,13.32,54.87,21.3,6102,1.073,9.3,470.98,0.6638,0.1462,0.0283,8.7165,552.36,576.53,3370501.72,3517963.66
239.47,41.93,80.26,53.76,54.51,32.91,5663,1.134,25.6,502.84,0.5596,0.1596,0.1069,8.6419,716.2,735.97,4055823.74,4167783.08
221.45,101.53,92.2,11.94,36.65,29.61,8182,1.105,37.8,493.38,0.6546,0.1869,0.0242,9.0098,751.26,776.61,6146848.53,6354183.75
127.13,71.97,112.79,0.27,31.34,19.43,2261,1.131,41.7,362.93,0.5486,0.3108,0.0007,7.724,581.64,593.08,1315091.24,1340954.54
268.41,51.34,129.88,66.5,57.36,29.67,6980,1.125,7.7,603.16,0.5301,0.2153,0.1103,8.8509,730.8,734.6,5101010.07,5127532.32
140.03,62.1,168.37,79.4,54.33,19.34,3782,1.063,19.6,523.57,0.3861,0.3216,0.1517,8.2383,665.64,670.98,2517449.24,2537642.57
88.88,50.53,153.22,65.85,47.58,11.28,9563,1.087,14.6,417.34,0.334,0.3671,0.1578,9.1658,519.88,550.42,4971624.61,5263640.65
144.61,88.1,107.16,25.59,18.23,8.77,4237,1.109,39.6,392.46,0.593,0.273,0.0652,8.3518,607.59,615.91,2574369.18,2609598.67
211.29,108.62,111.67,68.7,54.16,31.88,3537,1.118,7.6,586.32,0.5456,0.1905,0.1172,8.1713,705.32,751.0,2494731.69,2656269.81
135.46,63.34,61.12,9.95,25.67,23.96,526,1.003,34.0,319.5,0.6222,0.1913,0.0311,6.2672,429.41,474.71,225871.97,249697.44
346.31,64.83,128.82,23.07,40.13,19.73,5535,1.095,44.3,622.89,0.6601,0.2068,0.037,8.619,984.22,1015.13,5447652.97,5618741.38
137.98,6.17,82.42,39.49,48.29,5.23,216,1.014,8.8,319.58,0.4511,0.2579,0.1236,5.3799,352.57,382.77,76155.31,82677.88
199.94,85.03,141.9,41.15,28.51,10.87,456,1.039,22.6,507.4,0.5616,0.2797,0.0811,6.1247,646.33,678.15,294727.95,309236.82
165.13,67.8,31.25,79.8,43.81,38.92,6924,1.004,28.1,426.71,0.5459,0.0732,0.187,8.8429,548.8,549.92,3799904.85,3807618.85
191.49,114.79,114.54,79.84,23.91,15.23,7772,1.073,43.1,539.8,0.5674,0.2122,0.1479,8.9584,828.84,829.7,6441767.23,6448448.85
111.0,89.71,134.24,66.53,23.71,15.02,5638,1.044,19.4,440.21,0.4559,0.3049,0.1511,8.6375,548.74,547.95,3093782.66,3089345.95
141.11,110.72,146.2,62.59,12.38,28.22,7342,1.077,37.6,501.22,0.5024,0.2917,0.1249,8.9015,742.78,733.02,5453519.99,5381811.98
66.34,80.27,142.86,48.88,49.29,20.55,4947,1.114,14.7,408.19,0.3592,0.35,0.1197,8.5067,521.57,552.63,2580197.08,2733842.06
122.76,104.95,55.13,0.29,17.32,11.27,1760,1.073,13.5,311.72,0.7305,0.1769,0.0009,7.4736,379.63,392.84,668148.38,691391.16
328.45,8.01,132.88,5.37,34.76,32.7,8479,1.143,8.7,542.17,0.6206,0.2451,0.0099,9.0455,673.61,700.55,5711575.12,5939952.01
25.23,53.64,107.36,55.68,48.25,29.04,1476,1.108,39.6,319.2,0.2471,0.3363,0.1744,7.2978,493.73,508.18,728743.04,750073.14
294.9,72.92,157.08,78.8,56.62,6.55,2081,1.025,40.5,666.87,0.5516,0.2355,0.1182,7.6411,960.38,1041.55,1998542.79,2167462.94
162.71,52.91,137.49,44.73,10.16,37.47,6400,1.084,42.2,445.47,0.484,0.3086,0.1004,8.7642,686.67,711.81,4394680.58,4555565.13
177.0,89.52,104.55,55.62,56.53,23.67,4549,1.051,14.3,506.89,0.5258,0.2063,0.1097,8.4229,608.92,657.94,2769992.59,2992970.8
206.66,118.45,124.46,45.35,46.05,38.31,1722,1.073,9.3,579.28,0.5612,0.2149,0.0783,7.4518,679.37,727.65,1169880.67,1253021.16
325.43,48.97,58.83,6.71,18.46,11.33,9369,1.011,33.4,469.73,0.7971,0.1252,0.0143,9.1453,633.51,615.8,5935379.91,5769459.32
241.87,78.11,138.53,14.87,15.3,23.11,9128,1.124,7.8,511.79,0.6252,0.2707,0.0291,9.1192,620.12,606.06,5660470.08,5532112.23
267.78,93.49,104.37,45.0,18.16,32.03,4235,1.07,16.5,560.83,0.6442,0.1861,0.0802,8.3514,699.1,725.29,2960699.67,3071589.14
241.86,3.73,36.41,14.99,56.96,27.68,1379,1.044,40.1,381.63,0.6435,0.0954,0.0393,7.2298,558.19,586.76,769742.4,809137.03
130.48,34.57,147.76,8.82,16.49,18.16,9477,1.052,31.7,356.28,0.4633,0.4147,0.0248,9.1567,493.62,485.31,4678039.01,4599250.45
58.76,61.4,178.24,12.52,42.66,24.56,5489,1.004,5.7,378.14,0.3178,0.4714,0.0331,8.6107,401.29,406.99,2202695.94,2233959.14
235.41,61.61,110.93,28.42,6.77,16.88,7018,1.013,25.6,460.02,0.6457,0.2411,0.0618,8.8564,585.3,614.9,4107609.62,4315358.07
315.22,66.57,25.54,65.36,8.09,25.05,1983,1.016,21.1,505.83,0.7548,0.0505,0.1292,7.5929,622.36,639.6,1234142.05,1268332.54
186.07,12.54,108.82,58.72,51.77,9.54,7921,1.025,35.9,427.46,0.4646,0.2546,0.1374,8.9774,595.44,594.5,4716488.9,4709012.17
221.33,1.85,65.06,9.37,23.08,11.65,2213,1.038,25.0,332.34,0.6715,0.1958,0.0282,7.7026,431.21,467.43,954270.27,1034414.81
185.94,17.47,176.78,56.46,5.41,2.41,7178,1.14,42.2,444.47,0.4576,0.3977,0.127,8.8789,720.52,741.55,5171902.81,5322821.68
136.01,42.8,170.06,23.32,40.52,7.53,6541,1.062,39.5,420.24,0.4255,0.4047,0.0555,8.786,622.58,654.81,4072304.66,4283120.16
198.79,84.93,17.75,35.41,19.85,14.72,9119,1.14,25.7,371.45,0.7638,0.0478,0.0953,9.1182,532.28,535.97,4853865.16,4887536.46
166.91,6.53,177.78,76.75,17.79,14.84,9840,1.109,28.6,460.6,0.3766,0.386,0.1666,9.1943,656.9,653.2,6463854.12,6427508.87
235.06,76.88,174.0,68.85,34.25,13.51,4135,1.045,20.4,602.55,0.5177,0.2888,0.1143,8.3275,758.12,784.13,3134811.14,3242357.13
44.6,77.05,32.7,38.95,10.55,16.52,1601,1.101,6.3,220.37,0.552,0.1484,0.1767,7.379,257.91,274.0,412918.54,438680.37
277.56,93.63,147.98,45.73,26.7,3.27,9584,1.035,21.9,594.87,0.624,0.2488,0.0769,9.168,750.53,743.4,7193047.5,7124782.23
243.09,50.48,117.09,50.99,5.88,32.2,8046,1.111,20.4,499.73,0.5875,0.2343,0.102,8.9931,668.46,676.31,5378435.89,5441626.21
248.42,105.05,121.6,77.53,5.31,5.84,8015,1.001,22.4,563.75,0.627,0.2157,0.1375,8.9892,690.72,706.38,5536121.04,5661633.53
204.83,2.34,51.7,30.68,5.24,33.71,2086,1.111,22.7,328.5,0.6307,0.1574,0.0934,7.6435,447.81,464.75,934132.11,969478.69
60.85,0.92,139.31,75.0,14.7,36.79,3752,1.058,19.6,327.57,0.1886,0.4253,0.229,8.2303,414.5,452.51,1555191.23,1697802.24
173.96,27.34,38.33,37.46,48.73,26.79,5240,1.087,26.5,352.61,0.5709,0.1087,0.1062,8.5643,484.86,509.74,2540656.67,2671029.07
278.23,119.62,116.1,42.43,54.31,14.26,601,1.01,11.9,624.95,0.6366,0.1858,0.0679,6.4003,706.31,743.06,424493.66,446579.77
57.78,96.03,116.48,38.27,46.63,38.53,5593,1.121,12.2,393.72,0.3907,0.2958,0.0972,8.6294,495.21,498.97,2769687.46,2790743.83
324.37,50.0,41.41,56.0,28.08,6.06,2272,1.105,12.3,505.92,0.74,0.0819,0.1107,7.7289,627.8,685.69,1426370.04,1557897.23
206.14,37.07,77.34,8.94,25.04,32.68,6948,1.081,8.8,387.21,0.6281,0.1997,0.0231,8.8464,455.41,481.86,3164178.42,3347946.58
184.91,7.16,26.22,2.79,34.4,36.7,2697,1.051,11.8,292.18,0.6574,0.0897,0.0095,7.9003,343.32,353.15,925925.3,952452.86
313.77,14.97,36.51,35.76,45.43,23.97,7092,1.043,40.1,470.41,0.6988,0.0776,0.076,8.8669,687.38,694.75,4874922.5,4927185.58
62.31,29.59,155.95,39.7,46.09,18.2,5635,1.021,13.6,351.84,0.2612,0.4432,0.1128,8.6369,408.08,422.87,2299551.85,2382869.78
219.55,81.01,37.18,19.13,20.34,21.51,2091,1.103,25.3,398.72,0.7538,0.0932,0.048,7.6459,551.05,592.71,1152255.09,1239365.44
256.18,73.36,154.54,12.43,46.48,8.62,3677,1.03,13.5,551.61,0.5974,0.2802,0.0225,8.2101,644.86,683.79,2371149.01,2514308.05
327.16,34.37,21.49,57.0,19.15,25.86,1071,1.0,30.0,485.03,0.7454,0.0443,0.1175,6.9773,630.54,646.7,675307.27,692612.66
144.54,13.78,166.06,77.98,35.75,28.67,9593,1.114,27.7,466.78,0.3392,0.3558,0.1671,9.1689,664.03,688.07,6370048.99,6600643.66
117.81,94.32,80.49,33.26,53.8,29.31,8159,1.03,27.5,408.99,0.5187,0.1968,0.0813,9.007,537.11,530.25,4382248.81,4326300.18
49.86,48.54,115.93,27.56,9.45,6.39,9791,1.139,39.2,257.73,0.3818,0.4498,0.1069,9.1893,408.63,415.88,4000875.01,4071851.5
139.03,99.47,101.53,72.08,31.21,16.99,9607,1.12,34.3,460.31,0.5181,0.2206,0.1566,9.1704,692.38,696.59,6651693.6,6692100.99
175.69,39.26,90.22,47.45,27.9,12.91,4353,1.061,19.5,393.43,0.5463,0.2293,0.1206,8.3789,498.83,514.53,2171397.98,2239742.35
151.2,24.3,36.2,30.89,41.86,13.21,7257,1.013,15.5,297.66,0.5896,0.1216,0.1038,8.8899,348.27,361.89,2527371.19,2626249.08
278.88,98.44,45.49,2.05,58.23,4.64,1691,1.065,27.3,487.73,0.7736,0.0933,0.0042,7.4337,661.24,704.74,1118152.63,1191708.27
305.43,85.8,131.67,53.6,55.64,23.66,4707,1.065,19.8,655.8,0.5966,0.2008,0.0817,8.457,836.72,889.07,3938420.08,4184842.42
159.29,21.94,140.95,70.96,19.71,19.95,3334,1.012,32.1,432.8,0.4187,0.3257,0.164,8.1122,578.59,620.74,1929017.55,2069555.49
205.03,52.37,45.67,50.62,46.74,25.55,2202,1.059,31.3,425.98,0.6043,0.1072,0.1188,7.6976,592.31,636.63,1304269.11,1401849.11
30.24,30.49,166.44,43.45,15.22,12.47,3140,1.147,44.1,298.31,0.2036,0.5579,0.1457,8.0523,493.05,507.62,1548192.14,1593914.5
28.26,18.65,167.35,52.65,36.32,2.48,1670,1.015,14.6,305.71,0.1534,0.5474,0.1722,7.4212,355.6,378.29,593850.02,631746.6
229.76,74.49,36.92,46.86,39.38,34.04,482,1.107,28.8,461.45,0.6593,0.08,0.1015,6.18,657.94,724.9,317128.43,349403.96
36.39,43.03,143.41,27.38,51.8,9.5,6810,1.017,12.4,311.51,0.255,0.4604,0.0879,8.8263,356.09,369.03,2424969.99,2513091.63
138.58,88.42,124.84,4.88,58.53,21.54,115,1.005,14.4,436.79,0.5197,0.2858,0.0112,4.7536,502.19,519.73,57751.41,59768.55
337.92,21.77,52.21,14.05,26.56,6.84,8621,1.076,11.1,459.35,0.783,0.1137,0.0306,9.0621,549.12,538.15,4733993.92,4639395.5
59.14,99.71,19.99,58.9,10.17,29.35,8534,1.031,12.8,277.26,0.5729,0.0721,0.2124,9.0519,322.44,337.16,2751741.43,2877281.86
192.34,39.18,96.14,17.59,5.51,2.14,7547,1.115,19.1,352.9,0.656,0.2724,0.0498,8.929,468.64,468.85,3536817.39,3538413.64
31.17,116.66,63.48,27.28,57.64,24.6,1378,1.115,28.7,320.83,0.4608,0.1979,0.085,7.2291,460.39,477.63,634421.08,658175.81
123.66,72.48,22.53,10.45,14.45,22.81,9849,1.053,17.4,266.38,0.7363,0.0846,0.0392,9.1952,329.3,328.39,3243323.14,3234361.07
205.19,84.15,158.62,8.15,58.74,6.18,684,1.056,8.7,521.03,0.5553,0.3044,0.0156,6.5294,598.08,657.76,409083.81,449905.72
304.04,50.69,128.49,64.93,54.42,3.17,3676,1.136,9.7,605.74,0.5856,0.2121,0.1072,8.2099,754.87,809.16,2774896.03,2974487.9
131.39,29.89,90.32,53.98,41.58,31.39,7511,1.057,15.3,378.55,0.426,0.2386,0.1426,8.9243,461.35,471.25,3465176.07,3539593.64
289.16,38.34,30.64,56.2,26.64,6.12,7628,1.018,24.5,447.1,0.7325,0.0685,0.1257,8.9397,566.66,583.11,4322474.94,4447990.37
300.38,62.06,138.27,67.04,52.64,3.96,7073,1.138,26.8,624.35,0.5805,0.2215,0.1074,8.8642,900.93,894.89,6372257.1,6329543.86
192.28,43.67,26.56,64.93,41.03,3.61,5920,1.032,22.7,372.08,0.6341,0.0714,0.1745,8.6863,471.15,469.29,2789216.93,2778189.84
49.52,69.95,100.4,2.84,20.34,10.84,9544,1.054,43.4,253.89,0.4706,0.3954,0.0112,9.1638,383.74,394.57,3662400.11,3765795.16
324.34,30.7,63.31,13.75,18.78,26.85,9677,1.023,19.3,477.73,0.7432,0.1325,0.0288,9.1776,583.04,614.88,5642081.21,5950214.47
35.05,49.65,170.26,74.41,46.92,35.06,8115,1.037,26.4,411.35,0.2059,0.4139,0.1809,9.0016,539.18,552.38,4375481.54,4482555.07
261.83,84.8,82.31,79.34,11.53,8.29,9029,1.141,23.6,528.1,0.6564,0.1559,0.1502,9.1083,744.77,776.4,6724499.04,7010112.43
47.57,114.84,154.76,44.36,28.77,5.53,1379,1.149,20.8,395.83,0.4103,0.391,0.1121,7.2298,549.41,586.64,757634.84,808971.98
279.28,11.35,49.57,40.2,26.36,10.36,9391,1.002,6.1,417.12,0.6968,0.1188,0.0964,9.1476,443.45,457.44,4164433.77,4295799.4
179.08,2.99,87.29,22.01,16.27,26.69,586,1.067,31.5,334.33,0.5446,0.2611,0.0658,6.375,469.1,514.91,274892.66,301737.27
99.03,87.92,29.73,27.95,24.68,6.13,9988,1.101,31.6,275.44,0.6787,0.1079,0.1015,9.2092,399.09,393.08,3986105.16,3926050.37
40.74,104.0,70.05,37.73,10.06,12.41,8314,1.013,10.6,274.99,0.5263,0.2547,0.1372,9.0258,308.09,307.09,2561483.09,2553155.0
30.62,95.07,167.07,29.99,57.97,29.07,8307,1.064,13.4,409.79,0.3067,0.4077,0.0732,9.025,494.44,520.21,4107336.17,4321402.77
122.34,88.88,44.09,16.87,36.08,12.55,2242,1.091,12.6,320.81,0.6584,0.1374,0.0526,7.7156,394.1,417.45,883581.57,935928.83
280.23,11.94,148.33,66.23,45.31,12.45,4743,1.115,35.8,564.49,0.5176,0.2628,0.1173,8.4646,854.73,884.52,4054002.52,4195282.6
338.99,105.8,17.59,5.56,59.77,39.48,6295,1.126,35.8,567.19,0.7842,0.031,0.0098,8.7477,867.29,875.87,5459620.56,5513618.9
345.12,0.6,68.04,56.96,34.78,17.88,6319,1.138,43.3,523.38,0.6606,0.13,0.1088,8.7515,853.5,852.25,5393291.96,5385377.2
70.26,2.54,37.48,66.24,50.28,20.31,882,1.061,11.4,247.11,0.2946,0.1517,0.2681,6.7833,292.07,312.68,257608.08,275786.89
147.67,77.84,31.92,46.06,14.95,6.94,736,1.079,11.3,325.38,0.6931,0.0981,0.1416,6.6026,390.76,403.49,287597.61,296967.09
296.98,70.04,154.81,64.17,36.66,7.53,1867,1.144,19.8,630.19,0.5824,0.2457,0.1018,7.5326,863.68,930.95,1612496.08,1738091.33
248.78,119.51,169.3,71.43,23.73,9.37,4154,1.1,6.4,642.12,0.5736,0.2637,0.1112,8.3321,751.54,800.92,3121885.73,3327037.29
127.6,5.33,140.03,78.36,16.23,33.65,3007,1.117,28.6,401.2,0.3313,0.349,0.1953,8.009,576.31,630.59,1732959.82,1896189.78
256.01,12.16,55.38,63.57,34.27,2.13,8083,1.139,16.1,423.52,0.6332,0.1308,0.1501,8.9976,560.05,589.02,4526916.11,4761082.5
118.12,76.5,177.3,19.59,18.7,4.28,275,1.045,41.0,414.49,0.4695,0.4278,0.0473,5.6204,610.73,671.02,167950.83,184531.82
191.91,54.28,161.76,17.08,45.51,39.6,2427,1.003,16.8,510.14,0.4826,0.3171,0.0335,7.7948,597.63,647.1,1450450.56,1570501.86
50.48,102.12,44.21,58.03,46.02,39.02,2921,1.018,40.0,339.88,0.449,0.1301,0.1707,7.98,484.4,514.88,1414923.57,1503960.89
244.88,55.51,30.15,33.6,46.66,19.63,6017,1.107,26.4,430.43,0.6979,0.07,0.0781,8.7025,602.28,622.29,3623908.63,3744319.87
334.14,60.45,51.59,19.1,21.89,31.75,1097,1.039,8.0,518.92,0.7604,0.0994,0.0368,7.0012,582.29,625.14,638772.69,685775.77
82.47,27.29,139.61,70.79,51.61,36.14,6033,1.027,10.9,407.91,0.2691,0.3423,0.1735,8.7052,464.59,504.13,2802848.78,3041429.49
208.66,89.94,156.93,52.63,26.37,35.59,3504,1.122,27.9,570.12,0.5237,0.2753,0.0923,8.1619,818.14,867.66,2866776.1,3040273.58
161.86,45.52,132.4,22.54,15.38,15.44,4083,1.092,17.0,393.14,0.5275,0.3368,0.0573,8.3148,502.29,526.87,2050855.74,2151204.88
208.05,106.91,155.82,2.43,27.38,10.21,4662,1.012,19.3,510.8,0.6166,0.3051,0.0048,8.4474,616.7,637.17,2875041.47,2970498.39
62.8,15.96,30.44,42.09,53.48,16.99,3589,1.011,25.3,221.76,0.3552,0.1373,0.1898,8.1859,280.92,298.21,1008228.33,1070274.68
249.43,30.44,158.99,68.96,38.51,27.07,5056,1.112,38.5,573.4,0.4881,0.2773,0.1203,8.5285,883.1,908.94,4464977.91,4595625.69
80.43,79.45,177.55,17.05,59.68,39.96,1049,1.052,44.3,454.12,0.3521,0.391,0.0375,6.9565,689.37,720.7,723149.66,756019.04
203.06,16.64,90.28,24.88,34.56,25.09,8410,1.024,43.6,394.51,0.5569,0.2288,0.0631,9.0373,580.11,579.37,4878748.25,4872475.89
31.81,87.26,152.38,40.65,56.34,3.8,1066,1.072,43.3,372.24,0.3199,0.4094,0.1092,6.9726,571.83,602.96,609566.68,642750.42
201.79,24.19,90.98,76.35,18.47,31.45,2932,1.1,11.3,443.23,0.5098,0.2053,0.1723,7.9838,542.65,581.19,1591039.51,1704062.14
232.79,8.63,167.77,6.0,38.34,12.0,8658,1.086,41.9,465.53,0.5186,0.3604,0.0129,9.0664,717.4,721.39,6211228.06,6245786.17
106.54,58.34,110.24,44.53,11.89,18.92,344,1.025,25.5,350.46,0.4705,0.3146,0.1271,5.8435,450.82,488.84,155083.11,168162.64
89.01,0.3,18.09,53.29,48.98,6.94,4420,1.021,34.2,216.61,0.4123,0.0835,0.246,8.3941,296.8,303.3,1311834.44,1340572.04
297.32,83.8,28.0,18.4,49.42,17.8,4299,1.055,8.1,494.74,0.7703,0.0566,0.0372,8.3664,564.23,603.83,2425619.21,2595876.12
214.91,39.69,57.71,22.98,55.04,27.95,6420,1.114,14.2,418.28,0.6087,0.138,0.0549,8.7673,532.13,529.38,3416279.71,3398610.23
240.18,110.16,74.9,74.09,46.57,30.22,6084,1.092,37.5,576.12,0.6081,0.13,0.1286,8.7136,865.04,904.39,5262928.79,5502286.08
126.57,62.51,137.02,65.41,8.81,30.64,1917,1.002,11.8,430.96,0.4387,0.3179,0.1518,7.559,482.78,540.54,925483.33,1036220.26
226.49,87.69,176.93,17.17,32.25,2.63,4537,1.064,36.2,543.16,0.5784,0.3257,0.0316,8.4202,787.13,835.03,3571209.22,3788517.17
151.39,48.41,121.21,30.93,14.85,11.78,2217,1.036,39.5,378.57,0.5278,0.3202,0.0817,7.7044,547.12,572.08,1212958.25,1268311.42
230.11,118.4,126.96,13.06,12.23,5.27,7775,1.062,43.6,506.03,0.6887,0.2509,0.0258,8.9588,771.71,786.42,6000060.36,6114445.94
94.64,74.19,150.3,75.45,46.56,33.97,4461,1.076,32.9,475.11,0.3553,0.3163,0.1588,8.4034,679.41,731.64,3030844.44,3263865.92
